X,Y,FL_den
4959418.0884,2270919.139745445,6.51171721983701e-05
4969418.0884,2270919.139745445,7.374891720246524e-05
4979418.0884,2270919.139745445,3.3947904739761725e-05
4989418.0884,2270919.139745445,0.0
4999418.0884,2270919.139745445,0.0
5009418.0884,2270919.139745445,0.0
4729418.0884,2260919.139745445,0.0
4739418.0884,2260919.139745445,0.0
4749418.0884,2260919.139745445,0.0
4759418.0884,2260919.139745445,0.0
4769418.0884,2260919.139745445,0.0
4779418.0884,2260919.139745445,9.36047490540659e-06
4789418.0884,2260919.139745445,6.608254625461996e-05
4799418.0884,2260919.139745445,0.0001176953810499
4809418.0884,2260919.139745445,0.0001470828865421
4819418.0884,2260919.139745445,0.0002400542143732
4829418.0884,2260919.139745445,0.0001497836638009
4839418.0884,2260919.139745445,2.0805302483495325e-05
4849418.0884,2260919.139745445,0.0
4859418.0884,2260919.139745445,8.041915134526789e-05
4869418.0884,2260919.139745445,0.0001056414621416
4879418.0884,2260919.139745445,9.531409159535542e-05
4889418.0884,2260919.139745445,0.0001021160715026
4899418.0884,2260919.139745445,0.0001048772683134
4909418.0884,2260919.139745445,8.123274164972825e-05
4919418.0884,2260919.139745445,0.0001997263898374
4929418.0884,2260919.139745445,9.343570854980496e-05
4939418.0884,2260919.139745445,0.0001101524903788
4949418.0884,2260919.139745445,0.0001380509493174
4959418.0884,2260919.139745445,6.403828592738137e-05
4969418.0884,2260919.139745445,4.8743226216174655e-05
4979418.0884,2260919.139745445,4.0616760088596486e-05
4989418.0884,2260919.139745445,0.0
4999418.0884,2260919.139745445,0.0
5009418.0884,2260919.139745445,0.0
4729418.0884,2250919.139745445,0.0
4739418.0884,2250919.139745445,0.0
4749418.0884,2250919.139745445,0.0
4759418.0884,2250919.139745445,0.0
4769418.0884,2250919.139745445,0.0
4779418.0884,2250919.139745445,5.9231449995422736e-05
4789418.0884,2250919.139745445,6.079896775190719e-05
4799418.0884,2250919.139745445,0.0001721625158097
4809418.0884,2250919.139745445,0.0002491996565368
4819418.0884,2250919.139745445,0.000238232925767
4829418.0884,2250919.139745445,5.471290205605328e-05
4839418.0884,2250919.139745445,0.0
4849418.0884,2250919.139745445,5.222497929935344e-05
4859418.0884,2250919.139745445,0.0001348646910628
4869418.0884,2250919.139745445,0.0001015369853121
4879418.0884,2250919.139745445,2.399559343757573e-05
4889418.0884,2250919.139745445,4.8619443987263367e-05
4899418.0884,2250919.139745445,0.0001534757320769
4909418.0884,2250919.139745445,0.0001852316345321
4919418.0884,2250919.139745445,0.0001462212239857
4929418.0884,2250919.139745445,1.1272228221059777e-05
4939418.0884,2250919.139745445,6.43423554720357e-05
4949418.0884,2250919.139745445,0.0001046029865392
4959418.0884,2250919.139745445,7.563801773358136e-05
4969418.0884,2250919.139745445,5.485400834004395e-05
4979418.0884,2250919.139745445,1.7580703570274636e-05
4989418.0884,2250919.139745445,0.0
4999418.0884,2250919.139745445,0.0
5009418.0884,2250919.139745445,0.0
4729418.0884,2240919.139745445,0.0
4739418.0884,2240919.139745445,0.0
4749418.0884,2240919.139745445,0.0
4759418.0884,2240919.139745445,0.0
4769418.0884,2240919.139745445,2.08342735277256e-05
4779418.0884,2240919.139745445,6.08566369919572e-05
4789418.0884,2240919.139745445,8.990360947791488e-05
4799418.0884,2240919.139745445,0.0001972127065528
4809418.0884,2240919.139745445,0.0002667025837581
4819418.0884,2240919.139745445,0.0001358894951408
4829418.0884,2240919.139745445,1.6291422753056397e-06
4839418.0884,2240919.139745445,0.0
4849418.0884,2240919.139745445,0.000103240730823
4859418.0884,2240919.139745445,0.0001814599672798
4869418.0884,2240919.139745445,5.897783194086514e-05
4879418.0884,2240919.139745445,0.0
4889418.0884,2240919.139745445,9.278361540054902e-05
4899418.0884,2240919.139745445,0.0002240890171378
4909418.0884,2240919.139745445,0.0001437009341316
4919418.0884,2240919.139745445,4.251415157341398e-05
4929418.0884,2240919.139745445,0.0
4939418.0884,2240919.139745445,0.0001006585298455
4949418.0884,2240919.139745445,9.277080971514806e-05
4959418.0884,2240919.139745445,3.743803245015442e-05
4969418.0884,2240919.139745445,4.862426794716157e-05
4979418.0884,2240919.139745445,0.0
4989418.0884,2240919.139745445,0.0
4999418.0884,2240919.139745445,0.0
5009418.0884,2240919.139745445,0.0
4729418.0884,2230919.139745445,0.0
4739418.0884,2230919.139745445,0.0
4749418.0884,2230919.139745445,0.0
4759418.0884,2230919.139745445,0.0
4769418.0884,2230919.139745445,4.7226498281816014e-05
4779418.0884,2230919.139745445,7.62139679864049e-05
4789418.0884,2230919.139745445,4.5242904889164486e-05
4799418.0884,2230919.139745445,0.0002019326784648
4809418.0884,2230919.139745445,0.0001350919192191
4819418.0884,2230919.139745445,3.223009844077751e-05
4829418.0884,2230919.139745445,0.0
4839418.0884,2230919.139745445,1.950242949533276e-05
4849418.0884,2230919.139745445,9.696751658339052e-05
4859418.0884,2230919.139745445,0.0001684682356426
4869418.0884,2230919.139745445,8.241154864663258e-05
4879418.0884,2230919.139745445,3.09402821585536e-05
4889418.0884,2230919.139745445,0.000130184504087
4899418.0884,2230919.139745445,0.0001800408645067
4909418.0884,2230919.139745445,2.7377889637136832e-05
4919418.0884,2230919.139745445,0.0
4929418.0884,2230919.139745445,6.699852383462712e-05
4939418.0884,2230919.139745445,6.82452809996903e-05
4949418.0884,2230919.139745445,3.8290785596473136e-05
4959418.0884,2230919.139745445,2.050563307420816e-05
4969418.0884,2230919.139745445,9.102351214096416e-06
4979418.0884,2230919.139745445,0.0
4989418.0884,2230919.139745445,0.0
4999418.0884,2230919.139745445,0.0
5009418.0884,2230919.139745445,0.0
4729418.0884,2220919.139745445,0.0
4739418.0884,2220919.139745445,0.0
4749418.0884,2220919.139745445,0.0
4759418.0884,2220919.139745445,1.4621108675783034e-05
4769418.0884,2220919.139745445,0.0001110286611947
4779418.0884,2220919.139745445,0.0001618353126104
4789418.0884,2220919.139745445,0.0001570174936205
4799418.0884,2220919.139745445,0.0002624540938995
4809418.0884,2220919.139745445,9.845496242633088e-05
4819418.0884,2220919.139745445,0.0
4829418.0884,2220919.139745445,0.0
4839418.0884,2220919.139745445,0.0
4849418.0884,2220919.139745445,7.655774970771743e-05
4859418.0884,2220919.139745445,0.0001387210213579
4869418.0884,2220919.139745445,6.3786478676775005e-06
4879418.0884,2220919.139745445,9.296921780332924e-05
4889418.0884,2220919.139745445,0.0001543001708341
4899418.0884,2220919.139745445,7.598649244755505e-05
4909418.0884,2220919.139745445,2.241702713945415e-05
4919418.0884,2220919.139745445,8.197197894332929e-05
4929418.0884,2220919.139745445,0.0001111134333768
4939418.0884,2220919.139745445,4.958134377375245e-05
4949418.0884,2220919.139745445,2.301685708516743e-05
4959418.0884,2220919.139745445,1.711013646854553e-05
4969418.0884,2220919.139745445,0.0
4979418.0884,2220919.139745445,0.0
4989418.0884,2220919.139745445,0.0
4999418.0884,2220919.139745445,0.0
5009418.0884,2220919.139745445,0.0
4729418.0884,2210919.139745445,0.0
4739418.0884,2210919.139745445,0.0
4749418.0884,2210919.139745445,0.0
4759418.0884,2210919.139745445,1.6104379028547555e-05
4769418.0884,2210919.139745445,0.0001789922098396
4779418.0884,2210919.139745445,0.0001391614496242
4789418.0884,2210919.139745445,0.0002246190269943
4799418.0884,2210919.139745445,0.0002794012252707
4809418.0884,2210919.139745445,9.630006388761105e-05
4819418.0884,2210919.139745445,0.0
4829418.0884,2210919.139745445,0.0
4839418.0884,2210919.139745445,0.0
4849418.0884,2210919.139745445,8.331991557497531e-05
4859418.0884,2210919.139745445,0.0001006868478725
4869418.0884,2210919.139745445,6.1004389863228425e-05
4879418.0884,2210919.139745445,0.0001470633142162
4889418.0884,2210919.139745445,0.0001424946967745
4899418.0884,2210919.139745445,2.0546644009300508e-05
4909418.0884,2210919.139745445,2.503847463231068e-05
4919418.0884,2210919.139745445,0.0001032867075991
4929418.0884,2210919.139745445,9.317907824879512e-05
4939418.0884,2210919.139745445,4.9202913032786455e-06
4949418.0884,2210919.139745445,2.474326902301982e-05
4959418.0884,2210919.139745445,5.975835847493728e-06
4969418.0884,2210919.139745445,0.0
4979418.0884,2210919.139745445,0.0
4989418.0884,2210919.139745445,0.0
4999418.0884,2210919.139745445,0.0
5009418.0884,2210919.139745445,0.0
4729418.0884,2200919.139745445,0.0
4739418.0884,2200919.139745445,0.0
4749418.0884,2200919.139745445,0.0
4759418.0884,2200919.139745445,5.625315316137858e-05
4769418.0884,2200919.139745445,0.000173109350726
4779418.0884,2200919.139745445,0.0002128233463736
4789418.0884,2200919.139745445,0.0002780457725748
4799418.0884,2200919.139745445,0.0001627687597647
4809418.0884,2200919.139745445,6.065153138479218e-05
4819418.0884,2200919.139745445,0.0
4829418.0884,2200919.139745445,4.169276508037001e-05
4839418.0884,2200919.139745445,5.9635232901200645e-05
4849418.0884,2200919.139745445,0.0001066644617822
4859418.0884,2200919.139745445,0.0001177230369648
4869418.0884,2200919.139745445,0.0001496216718805
4879418.0884,2200919.139745445,0.0002003428089665
4889418.0884,2200919.139745445,0.0001682509609963
4899418.0884,2200919.139745445,5.197561040404253e-05
4909418.0884,2200919.139745445,8.333595360454638e-06
4919418.0884,2200919.139745445,8.403875108342618e-05
4929418.0884,2200919.139745445,2.9473714675987136e-05
4939418.0884,2200919.139745445,0.0
4949418.0884,2200919.139745445,0.0
4959418.0884,2200919.139745445,0.0
4969418.0884,2200919.139745445,0.0
4979418.0884,2200919.139745445,0.0
4989418.0884,2200919.139745445,0.0
4999418.0884,2200919.139745445,0.0
5009418.0884,2200919.139745445,0.0
4729418.0884,2190919.139745445,0.0
4739418.0884,2190919.139745445,0.0
4749418.0884,2190919.139745445,0.0
4759418.0884,2190919.139745445,5.9845522628165775e-05
4769418.0884,2190919.139745445,0.000150775667862
4779418.0884,2190919.139745445,0.0002339054481126
4789418.0884,2190919.139745445,0.0002620832819957
4799418.0884,2190919.139745445,0.0001869262050604
4809418.0884,2190919.139745445,8.802191587164998e-05
4819418.0884,2190919.139745445,0.0
4829418.0884,2190919.139745445,7.762741734040901e-05
4839418.0884,2190919.139745445,0.0001658928958931
4849418.0884,2190919.139745445,0.0001758350990712
4859418.0884,2190919.139745445,0.0002363371459068
4869418.0884,2190919.139745445,0.0002397021598881
4879418.0884,2190919.139745445,0.0001967192074516
4889418.0884,2190919.139745445,0.0001997701911022
4899418.0884,2190919.139745445,4.345537308836356e-05
4909418.0884,2190919.139745445,3.5884781937056687e-06
4919418.0884,2190919.139745445,3.949615711462684e-05
4929418.0884,2190919.139745445,4.5112083171261474e-05
4939418.0884,2190919.139745445,0.0
4949418.0884,2190919.139745445,0.0
4959418.0884,2190919.139745445,0.0
4969418.0884,2190919.139745445,0.0
4979418.0884,2190919.139745445,0.0
4989418.0884,2190919.139745445,0.0
4999418.0884,2190919.139745445,0.0
5009418.0884,2190919.139745445,0.0
4729418.0884,2180919.139745445,0.0
4739418.0884,2180919.139745445,0.0
4749418.0884,2180919.139745445,0.0
4759418.0884,2180919.139745445,2.972551192215178e-05
4769418.0884,2180919.139745445,0.0001556152274133
4779418.0884,2180919.139745445,0.000240795823629
4789418.0884,2180919.139745445,0.0002518228720873
4799418.0884,2180919.139745445,0.0002947105967905
4809418.0884,2180919.139745445,0.0001160239771706
4819418.0884,2180919.139745445,4.8082387365866446e-05
4829418.0884,2180919.139745445,0.0001635714143048
4839418.0884,2180919.139745445,0.0001862698845798
4849418.0884,2180919.139745445,0.0002420332748442
4859418.0884,2180919.139745445,0.0002886111324187
4869418.0884,2180919.139745445,0.0002433169574942
4879418.0884,2180919.139745445,0.0001869052503025
4889418.0884,2180919.139745445,0.000114169131848
4899418.0884,2180919.139745445,2.0686698917415924e-05
4909418.0884,2180919.139745445,1.1676349458866753e-05
4919418.0884,2180919.139745445,1.0055481652671004e-05
4929418.0884,2180919.139745445,0.0
4939418.0884,2180919.139745445,0.0
4949418.0884,2180919.139745445,0.0
4959418.0884,2180919.139745445,0.0
4969418.0884,2180919.139745445,0.0
4979418.0884,2180919.139745445,0.0
4989418.0884,2180919.139745445,0.0
4999418.0884,2180919.139745445,0.0
5009418.0884,2180919.139745445,0.0
4729418.0884,2170919.139745445,0.0
4739418.0884,2170919.139745445,0.0
4749418.0884,2170919.139745445,2.588200914033223e-05
4759418.0884,2170919.139745445,9.4448150775861e-05
4769418.0884,2170919.139745445,0.0001683906011749
4779418.0884,2170919.139745445,0.0002132746012648
4789418.0884,2170919.139745445,0.000219624969759
4799418.0884,2170919.139745445,0.0002835646737366
4809418.0884,2170919.139745445,7.169040327426046e-05
4819418.0884,2170919.139745445,0.00012045600306
4829418.0884,2170919.139745445,0.000226247269893
4839418.0884,2170919.139745445,0.000177294423338
4849418.0884,2170919.139745445,0.0002096710668411
4859418.0884,2170919.139745445,0.0003135480801574
4869418.0884,2170919.139745445,0.0002454501518514
4879418.0884,2170919.139745445,0.0001826612569857
4889418.0884,2170919.139745445,4.209228063700721e-05
4899418.0884,2170919.139745445,7.718867709627375e-05
4909418.0884,2170919.139745445,4.243643343215808e-05
4919418.0884,2170919.139745445,0.0
4929418.0884,2170919.139745445,0.0
4939418.0884,2170919.139745445,0.0
4949418.0884,2170919.139745445,0.0
4959418.0884,2170919.139745445,0.0
4969418.0884,2170919.139745445,0.0
4979418.0884,2170919.139745445,0.0
4989418.0884,2170919.139745445,0.0
4999418.0884,2170919.139745445,0.0
5009418.0884,2170919.139745445,0.0
4729418.0884,2160919.139745445,0.0
4739418.0884,2160919.139745445,0.0
4749418.0884,2160919.139745445,2.4960427253972736e-05
4759418.0884,2160919.139745445,0.0001373013801639
4769418.0884,2160919.139745445,0.0001898777118185
4779418.0884,2160919.139745445,0.0001261685683857
4789418.0884,2160919.139745445,0.0001696317922323
4799418.0884,2160919.139745445,0.0002131503861164
4809418.0884,2160919.139745445,7.611951878061518e-05
4819418.0884,2160919.139745445,0.0001389816170558
4829418.0884,2160919.139745445,0.0001574046473251
4839418.0884,2160919.139745445,0.0001746758644003
4849418.0884,2160919.139745445,0.0002434518246445
4859418.0884,2160919.139745445,0.000200900103664
4869418.0884,2160919.139745445,0.0001881188654806
4879418.0884,2160919.139745445,0.000104438906419
4889418.0884,2160919.139745445,4.611203257809393e-05
4899418.0884,2160919.139745445,9.270125156035648e-05
4909418.0884,2160919.139745445,2.1729061700170856e-05
4919418.0884,2160919.139745445,0.0
4929418.0884,2160919.139745445,0.0
4939418.0884,2160919.139745445,0.0
4949418.0884,2160919.139745445,0.0
4959418.0884,2160919.139745445,0.0
4969418.0884,2160919.139745445,0.0
4979418.0884,2160919.139745445,0.0
4989418.0884,2160919.139745445,0.0
4999418.0884,2160919.139745445,0.0
5009418.0884,2160919.139745445,0.0
4729418.0884,2150919.139745445,0.0
4739418.0884,2150919.139745445,0.0
4749418.0884,2150919.139745445,7.653590000700204e-05
4759418.0884,2150919.139745445,0.0001650455815251
4769418.0884,2150919.139745445,0.0001369400415569
4779418.0884,2150919.139745445,7.771369564579798e-05
4789418.0884,2150919.139745445,0.0001217609315062
4799418.0884,2150919.139745445,0.0001389535027556
4809418.0884,2150919.139745445,8.226415229728445e-05
4819418.0884,2150919.139745445,0.0001397776650264
4829418.0884,2150919.139745445,0.0001337592839263
4839418.0884,2150919.139745445,0.0001766550412867
4849418.0884,2150919.139745445,0.000178567453986
4859418.0884,2150919.139745445,0.0002068218745989
4869418.0884,2150919.139745445,0.0001499954814789
4879418.0884,2150919.139745445,4.647378955269232e-05
4889418.0884,2150919.139745445,1.3433750609692652e-05
4899418.0884,2150919.139745445,3.710264354594983e-05
4909418.0884,2150919.139745445,0.0
4919418.0884,2150919.139745445,0.0
4929418.0884,2150919.139745445,0.0
4939418.0884,2150919.139745445,0.0
4949418.0884,2150919.139745445,0.0
4959418.0884,2150919.139745445,0.0
4969418.0884,2150919.139745445,0.0
4979418.0884,2150919.139745445,0.0
4989418.0884,2150919.139745445,0.0
4999418.0884,2150919.139745445,0.0
5009418.0884,2150919.139745445,0.0
4729418.0884,2140919.139745445,0.0
4739418.0884,2140919.139745445,2.3504433556809087e-05
4749418.0884,2140919.139745445,0.0001522360689705
4759418.0884,2140919.139745445,0.0001676665415288
4769418.0884,2140919.139745445,0.0001886072568595
4779418.0884,2140919.139745445,6.155441224109381e-05
4789418.0884,2140919.139745445,7.511223520850761e-05
4799418.0884,2140919.139745445,6.12413277849555e-05
4809418.0884,2140919.139745445,0.0001098140419344
4819418.0884,2140919.139745445,0.0001052678126143
4829418.0884,2140919.139745445,0.0001693907397566
4839418.0884,2140919.139745445,0.0002171725500375
4849418.0884,2140919.139745445,0.0001670697092777
4859418.0884,2140919.139745445,0.000190479302546
4869418.0884,2140919.139745445,0.0001301725569646
4879418.0884,2140919.139745445,5.697205779142678e-06
4889418.0884,2140919.139745445,5.6968792705447405e-06
4899418.0884,2140919.139745445,0.0
4909418.0884,2140919.139745445,0.0
4919418.0884,2140919.139745445,0.0
4929418.0884,2140919.139745445,0.0
4939418.0884,2140919.139745445,0.0
4949418.0884,2140919.139745445,0.0
4959418.0884,2140919.139745445,0.0
4969418.0884,2140919.139745445,0.0
4979418.0884,2140919.139745445,0.0
4989418.0884,2140919.139745445,0.0
4999418.0884,2140919.139745445,0.0
5009418.0884,2140919.139745445,0.0
4729418.0884,2130919.139745445,0.0
4739418.0884,2130919.139745445,3.794939402723685e-05
4749418.0884,2130919.139745445,0.0001139050073106
4759418.0884,2130919.139745445,0.0002307065733475
4769418.0884,2130919.139745445,0.0002138944546459
4779418.0884,2130919.139745445,7.583537080790846e-05
4789418.0884,2130919.139745445,0.000130305881612
4799418.0884,2130919.139745445,7.581080717500299e-05
4809418.0884,2130919.139745445,0.0001206057204399
4819418.0884,2130919.139745445,9.843181760516016e-05
4829418.0884,2130919.139745445,0.0002058146637864
4839418.0884,2130919.139745445,0.0002343972446396
4849418.0884,2130919.139745445,0.0001920566428452
4859418.0884,2130919.139745445,0.0001533849135739
4869418.0884,2130919.139745445,7.040534546831623e-05
4879418.0884,2130919.139745445,5.697205779142678e-06
4889418.0884,2130919.139745445,5.6968792705447405e-06
4899418.0884,2130919.139745445,0.0
4909418.0884,2130919.139745445,0.0
4919418.0884,2130919.139745445,0.0
4929418.0884,2130919.139745445,0.0
4939418.0884,2130919.139745445,0.0
4949418.0884,2130919.139745445,0.0
4959418.0884,2130919.139745445,0.0
4969418.0884,2130919.139745445,0.0
4979418.0884,2130919.139745445,0.0
4989418.0884,2130919.139745445,0.0
4999418.0884,2130919.139745445,0.0
5009418.0884,2130919.139745445,0.0
4729418.0884,2120919.139745445,0.0
4739418.0884,2120919.139745445,0.0
4749418.0884,2120919.139745445,8.365516259800641e-05
4759418.0884,2120919.139745445,0.0001829434331739
4769418.0884,2120919.139745445,0.0001071345759555
4779418.0884,2120919.139745445,0.0001095632323995
4789418.0884,2120919.139745445,0.0001253812661161
4799418.0884,2120919.139745445,5.871830217074602e-05
4809418.0884,2120919.139745445,0.0001531691377749
4819418.0884,2120919.139745445,0.0001702589652268
4829418.0884,2120919.139745445,0.0002208896330557
4839418.0884,2120919.139745445,0.00018048180209
4849418.0884,2120919.139745445,0.0001744315086398
4859418.0884,2120919.139745445,6.805302109569311e-05
4869418.0884,2120919.139745445,2.3048396542435512e-05
4879418.0884,2120919.139745445,0.0
4889418.0884,2120919.139745445,0.0
4899418.0884,2120919.139745445,0.0
4909418.0884,2120919.139745445,0.0
4919418.0884,2120919.139745445,0.0
4929418.0884,2120919.139745445,0.0
4939418.0884,2120919.139745445,0.0
4949418.0884,2120919.139745445,0.0
4959418.0884,2120919.139745445,0.0
4969418.0884,2120919.139745445,0.0
4979418.0884,2120919.139745445,0.0
4989418.0884,2120919.139745445,0.0
4999418.0884,2120919.139745445,0.0
5009418.0884,2120919.139745445,0.0
4729418.0884,2110919.139745445,0.0
4739418.0884,2110919.139745445,1.984145455935504e-05
4749418.0884,2110919.139745445,7.453293801518157e-05
4759418.0884,2110919.139745445,7.826956425560638e-05
4769418.0884,2110919.139745445,6.887042673042743e-06
4779418.0884,2110919.139745445,0.0001444708468625
4789418.0884,2110919.139745445,0.0001547047140775
4799418.0884,2110919.139745445,7.164655107771978e-05
4809418.0884,2110919.139745445,0.000188863967196
4819418.0884,2110919.139745445,0.0002348729467485
4829418.0884,2110919.139745445,0.0002798314380925
4839418.0884,2110919.139745445,0.000191576720681
4849418.0884,2110919.139745445,0.0001261737197637
4859418.0884,2110919.139745445,1.682160291238688e-05
4869418.0884,2110919.139745445,0.0
4879418.0884,2110919.139745445,0.0
4889418.0884,2110919.139745445,0.0
4899418.0884,2110919.139745445,0.0
4909418.0884,2110919.139745445,0.0
4919418.0884,2110919.139745445,0.0
4929418.0884,2110919.139745445,0.0
4939418.0884,2110919.139745445,0.0
4949418.0884,2110919.139745445,0.0
4959418.0884,2110919.139745445,0.0
4969418.0884,2110919.139745445,0.0
4979418.0884,2110919.139745445,0.0
4989418.0884,2110919.139745445,0.0
4999418.0884,2110919.139745445,0.0
5009418.0884,2110919.139745445,0.0
4729418.0884,2100919.139745445,2.3269788016477837e-06
4739418.0884,2100919.139745445,8.130395872285588e-05
4749418.0884,2100919.139745445,6.532858969876543e-05
4759418.0884,2100919.139745445,0.0
4769418.0884,2100919.139745445,5.798966594738886e-05
4779418.0884,2100919.139745445,0.0002379687066422
4789418.0884,2100919.139745445,0.0001607542508281
4799418.0884,2100919.139745445,6.915457925060764e-05
4809418.0884,2100919.139745445,0.0002031453332165
4819418.0884,2100919.139745445,0.0002141644363291
4829418.0884,2100919.139745445,0.0003314659988973
4839418.0884,2100919.139745445,0.000226206248044
4849418.0884,2100919.139745445,0.0001092586826416
4859418.0884,2100919.139745445,4.794164124177769e-05
4869418.0884,2100919.139745445,0.0
4879418.0884,2100919.139745445,0.0
4889418.0884,2100919.139745445,0.0
4899418.0884,2100919.139745445,0.0
4909418.0884,2100919.139745445,0.0
4919418.0884,2100919.139745445,0.0
4929418.0884,2100919.139745445,0.0
4939418.0884,2100919.139745445,0.0
4949418.0884,2100919.139745445,0.0
4959418.0884,2100919.139745445,0.0
4969418.0884,2100919.139745445,0.0
4979418.0884,2100919.139745445,0.0
4989418.0884,2100919.139745445,0.0
4999418.0884,2100919.139745445,0.0
5009418.0884,2100919.139745445,0.0
4729418.0884,2090919.1397454457,2.475959081493784e-05
4739418.0884,2090919.1397454457,6.380763079505414e-05
4749418.0884,2090919.1397454457,3.417338666622527e-05
4759418.0884,2090919.1397454457,0.0
4769418.0884,2090919.1397454457,7.345773337874562e-05
4779418.0884,2090919.1397454457,0.0001779702724888
4789418.0884,2090919.1397454457,9.930669330060482e-05
4799418.0884,2090919.1397454457,7.832158007659018e-05
4809418.0884,2090919.1397454457,0.0001626926969038
4819418.0884,2090919.1397454457,0.000204461539397
4829418.0884,2090919.1397454457,0.000308681250317
4839418.0884,2090919.1397454457,0.0001492743758717
4849418.0884,2090919.1397454457,0.0001402972993673
4859418.0884,2090919.1397454457,4.099592842976563e-05
4869418.0884,2090919.1397454457,0.0
4879418.0884,2090919.1397454457,0.0
4889418.0884,2090919.1397454457,0.0
4899418.0884,2090919.1397454457,0.0
4909418.0884,2090919.1397454457,0.0
4919418.0884,2090919.1397454457,0.0
4929418.0884,2090919.1397454457,0.0
4939418.0884,2090919.1397454457,0.0
4949418.0884,2090919.1397454457,0.0
4959418.0884,2090919.1397454457,0.0
4969418.0884,2090919.1397454457,0.0
4979418.0884,2090919.1397454457,0.0
4989418.0884,2090919.1397454457,0.0
4999418.0884,2090919.1397454457,0.0
5009418.0884,2090919.1397454457,0.0
4729418.0884,2080919.1397454457,5.6117110943887376e-05
4739418.0884,2080919.1397454457,5.773565862909891e-05
4749418.0884,2080919.1397454457,0.0
4759418.0884,2080919.1397454457,2.3647871785215106e-05
4769418.0884,2080919.1397454457,4.903903027297929e-05
4779418.0884,2080919.1397454457,0.000118492731417
4789418.0884,2080919.1397454457,0.0001069328136509
4799418.0884,2080919.1397454457,6.968948582652956e-05
4809418.0884,2080919.1397454457,8.449266897514462e-05
4819418.0884,2080919.1397454457,0.0001705085596768
4829418.0884,2080919.1397454457,0.0002678907767403
4839418.0884,2080919.1397454457,0.0001574091147631
4849418.0884,2080919.1397454457,8.901253022486344e-05
4859418.0884,2080919.1397454457,5.049329502071487e-06
4869418.0884,2080919.1397454457,0.0
4879418.0884,2080919.1397454457,0.0
4889418.0884,2080919.1397454457,0.0
4899418.0884,2080919.1397454457,0.0
4909418.0884,2080919.1397454457,0.0
4919418.0884,2080919.1397454457,0.0
4929418.0884,2080919.1397454457,0.0
4939418.0884,2080919.1397454457,0.0
4949418.0884,2080919.1397454457,0.0
4959418.0884,2080919.1397454457,0.0
4969418.0884,2080919.1397454457,0.0
4979418.0884,2080919.1397454457,0.0
4989418.0884,2080919.1397454457,0.0
4999418.0884,2080919.1397454457,0.0
5009418.0884,2080919.1397454457,0.0
4729418.0884,2070919.1397454457,3.584206206141971e-05
4739418.0884,2070919.1397454457,3.424203168833628e-05
4749418.0884,2070919.1397454457,1.19218912004726e-05
4759418.0884,2070919.1397454457,5.2490056987153366e-05
4769418.0884,2070919.1397454457,5.691821570508183e-05
4779418.0884,2070919.1397454457,6.792444764869288e-05
4789418.0884,2070919.1397454457,0.0001077286433428
4799418.0884,2070919.1397454457,0.000118467331049
4809418.0884,2070919.1397454457,5.807756679132581e-05
4819418.0884,2070919.1397454457,0.0001412343699485
4829418.0884,2070919.1397454457,0.0001506117550889
4839418.0884,2070919.1397454457,8.353065641131251e-05
4849418.0884,2070919.1397454457,0.0001249998167622
4859418.0884,2070919.1397454457,6.518710142700002e-05
4869418.0884,2070919.1397454457,0.0
4879418.0884,2070919.1397454457,0.0
4889418.0884,2070919.1397454457,0.0
4899418.0884,2070919.1397454457,0.0
4909418.0884,2070919.1397454457,0.0
4919418.0884,2070919.1397454457,0.0
4929418.0884,2070919.1397454457,0.0
4939418.0884,2070919.1397454457,0.0
4949418.0884,2070919.1397454457,0.0
4959418.0884,2070919.1397454457,0.0
4969418.0884,2070919.1397454457,0.0
4979418.0884,2070919.1397454457,0.0
4989418.0884,2070919.1397454457,0.0
4999418.0884,2070919.1397454457,0.0
5009418.0884,2070919.1397454457,0.0
4729418.0884,2060919.1397454457,4.39745963376481e-06
4739418.0884,2060919.1397454457,0.0
4749418.0884,2060919.1397454457,0.0001515453332103
4759418.0884,2060919.1397454457,0.0001591132458997
4769418.0884,2060919.1397454457,8.270120451925321e-05
4779418.0884,2060919.1397454457,0.0001103088652598
4789418.0884,2060919.1397454457,0.0001477123296353
4799418.0884,2060919.1397454457,0.0001649989717407
4809418.0884,2060919.1397454457,0.0001472032308811
4819418.0884,2060919.1397454457,9.009600762510672e-05
4829418.0884,2060919.1397454457,0.0
4839418.0884,2060919.1397454457,5.411448910308536e-06
4849418.0884,2060919.1397454457,9.47402004385367e-05
4859418.0884,2060919.1397454457,8.124480518745257e-05
4869418.0884,2060919.1397454457,2.846060851879884e-06
4879418.0884,2060919.1397454457,0.0
4889418.0884,2060919.1397454457,0.0
4899418.0884,2060919.1397454457,0.0
4909418.0884,2060919.1397454457,0.0
4919418.0884,2060919.1397454457,0.0
4929418.0884,2060919.1397454457,0.0
4939418.0884,2060919.1397454457,0.0
4949418.0884,2060919.1397454457,0.0
4959418.0884,2060919.1397454457,0.0
4969418.0884,2060919.1397454457,0.0
4979418.0884,2060919.1397454457,0.0
4989418.0884,2060919.1397454457,0.0
4999418.0884,2060919.1397454457,0.0
5009418.0884,2060919.1397454457,0.0
4729418.0884,2050919.1397454457,0.0
4739418.0884,2050919.1397454457,0.0001489235000917
4749418.0884,2050919.1397454457,0.0002035803772741
4759418.0884,2050919.1397454457,0.0001572053442941
4769418.0884,2050919.1397454457,6.400129495887086e-05
